Index,Data_Type,Cluster_Label,Silhouette_Score
LINC02412,Train,0,0.946909417292211
FAM160A1-DT,Train,0,0.9464251557787967
ATP5PF,Train,0,0.9351690971838771
LY9,Train,0,0.9477539064349351
LINC02076,Train,0,0.9466346297492096
KCNE4,Train,0,0.9478563428217799
NXPH1,Train,0,0.9467626267760124
AGXT2,Train,0,0.5347260246156937
NOP58,Train,0,0.7579520809887675
AL354743.1,Train,0,0.9469587468270276
SPINDOC,Train,0,0.9474391307114934
MATN1,Train,0,0.9465146204168371
IQSEC3,Train,0,0.9405825333943595
LINC01714,Train,0,0.9479276445597026
TWNK,Train,0,0.9475354678997884
SCAF1,Train,0,0.9430713024783385
CCDC61,Train,0,0.9470998192219248
AL133297.2,Train,0,0.9476276684399143
AASS,Train,1,-0.023991140822026743
AC020928.1,Train,0,0.9466280469267444
IL32,Train,0,0.9120595002466062
AC022915.2,Train,0,0.9480130233678112
LINC02693,Train,0,0.9477822695644413
ANKRD62,Train,0,0.9471609831771964
TMPRSS11E,Train,0,0.9469922406793839
WFIKKN2,Train,0,0.9463400256234895
TREX2,Train,0,0.9467247226819706
LTA,Train,0,0.9464820794774301
AC008459.1,Train,0,0.9464415966063439
IQSEC2,Train,0,0.9167772298531568
AC051619.5,Train,0,0.9446173438814043
TUBA3D,Train,0,0.9469675854223829
FBXL6,Train,0,0.9480568699952096
DNAH12,Train,0,0.9454357077506891
OTUB1,Train,0,0.9421631461904795
ELF5,Train,0,0.9468881141611133
AC007906.1,Train,0,0.9467833112199369
CUEDC2,Train,0,0.9456123653547596
LENG9,Train,0,0.9469750021494598
AC092111.1,Train,0,0.9478418047012729
DHDH,Train,0,0.9478019116492798
AC012645.1,Train,0,0.9473057526682251
ACOT13,Train,0,0.9300402533097119
LIMK2,Train,0,0.8011839530084569
EPB41L4B,Train,0,0.9101580448441107
SPATA20,Train,0,0.9369527516234591
OXCT1-AS1,Train,0,0.9464126811040565
PRPH,Train,0,0.9464313463207519
MEN1,Train,0,0.946702663659734
AL391684.1,Train,0,0.9451114066999313
AMPH,Train,0,0.9440398184311165
SETD9,Train,0,0.9481012230966387
AL031590.1,Train,0,0.9476246440034123
LRRC4C,Train,0,0.8757700722644465
IRF2,Train,0,0.8714999486239731
AC092445.1,Train,0,0.948141948608298
METTL21A,Train,0,0.9314886399809399
CD7,Train,0,0.9475636197893803
BX284613.2,Train,0,0.7777335410775575
KYAT1,Train,0,0.9231617167116897
AL512506.1,Train,0,0.9479993793805566
SMARCA2,Train,1,-0.06493233691059769
POC1A,Train,0,0.9480013266218534
GRSF1,Train,0,0.9083557223426302
AC007611.1,Train,0,0.94783367335009
AP000759.1,Train,0,0.947007275953379
CRIPT,Train,0,0.9269770855856683
SLC17A3,Train,0,0.8013660477315697
CTXN2,Train,0,0.9464043104899181
AC108102.1,Train,0,0.9465243501840531
WNT6,Train,0,0.9474512849158869
ATP8B2,Train,0,0.9327288894791305
AL512283.2,Train,0,0.9469207211752668
AC069079.1,Train,0,0.9468156011405527
SH2B1,Train,0,0.8354962706970345
ITM2B,Train,1,0.16568481921728498
LRRC34,Train,0,0.9452523463358962
AC010422.1,Train,0,0.9465297714443285
NDUFB3,Train,0,0.9470164301242444
FLG,Train,0,0.9479215881215146
LIN28B-AS1,Train,0,0.9471752539073592
FAM242E,Train,0,0.9465959976050834
AL157394.3,Train,0,0.9469812025339228
IHH,Train,0,0.9476687840491074
AC007731.3,Train,0,0.946590147408291
C1orf115,Train,0,0.9473582443614703
CDC25A,Train,0,0.9471979506967795
TMEM18,Train,0,0.9417836333294266
ADHFE1,Train,0,0.8510421633747285
MRPL41,Train,0,0.938803023243901
TMEM176B,Train,0,0.8586010330711557
NFKB2,Train,0,0.9339489507138732
ZNF175,Train,0,0.9392373490986736
EDEM3,Train,0,0.8299731749786404
NHSL1,Train,0,0.3273413484691469
LHFPL4,Train,0,0.9476965282652198
TMEM30A,Train,0,0.9017186034883342
LINC01720,Train,0,0.9463832055297504
ARMCX5,Train,0,0.9481133587996813
SLC25A46,Train,0,0.8227890935013668
SEMA4C,Train,0,0.9456779095249873
ERC2,Train,0,0.783107303564148
AC099482.2,Train,0,0.9467768263422983
AC069029.1,Train,0,0.9478324097756653
AC007952.4,Train,0,0.9480954421020854
AC009835.1,Train,0,0.9464825997755378
SLC9A9-AS1,Train,0,0.9465074870759762
AC093627.5,Train,0,0.9481168063254256
AC006449.5,Train,0,0.9465819272375408
USE1,Train,0,0.9477318474740882
LINC02115,Train,0,0.9473361050299989
LEMD1,Train,0,0.948141942298761
AC092338.3,Train,0,0.9433285955305127
TNS3,Train,1,0.4873829471130581
FBXO43,Train,0,0.9473695763724813
C3orf14,Train,0,0.9479824306493112
CDV3,Train,0,0.9001274891355011
KCNQ2,Train,0,0.947133766219442
OAZ3,Train,0,0.946779553486359
AC022509.5,Train,0,0.9467801633862803
FUBP1,Train,0,0.45285242852016805
HSD11B1,Train,0,0.947294553853336
CADPS,Train,0,0.946679189500341
AC022679.2,Train,0,0.9469771082258187
SGIP1,Train,1,0.18267508914574668
MAP3K6,Train,0,0.9443682902020979
AL031846.2,Train,0,0.9453766032399809
IL6R,Train,0,0.7242400122750459
ERCC2,Train,0,0.9389125723828547
DMAC2,Train,0,0.9459723228090463
RIMS1,Train,0,0.942134780651415
LINC01126,Train,0,0.9470291175040763
NDUFB2-AS1,Train,0,0.947406904684026
MED14,Train,0,0.7791376095955885
TBC1D20,Train,0,0.9329114779666849
ZNF850,Train,0,0.9447936590676081
PRRT1,Train,0,0.9476719968506234
CHPT1,Train,0,0.7268030301476348
MN1,Train,0,0.9450929858719781
AC103764.1,Train,0,0.9470975395681825
IL17C,Train,0,0.9464273849418432
LINC02035,Train,0,0.9478231480262568
AC060234.1,Train,0,0.9471066222793654
NUP54,Train,0,0.8165317104805969
AC009812.4,Train,0,0.9478867362351318
GLCE,Train,0,0.8036383130072244
AC007614.1,Train,0,0.9466628486381147
DNAJC13,Train,0,0.6394068698526415
RERE-AS1,Train,0,0.9481670007207426
BCL6B,Train,0,0.9477994370336238
NCF4-AS1,Train,0,0.9467604169388174
AL136979.1,Train,0,0.9481193082897333
GRTP1,Train,0,0.8968937811571217
ZNF524,Train,0,0.9481721382343603
AL161665.1,Train,0,0.9481485157254965
CERK,Train,0,0.9143005189468855
BMPR2,Train,1,0.4888457509167503
DCST2,Train,0,0.9479257088237488
ZNF514,Train,0,0.9344702068174704
AC022730.4,Train,0,0.9469004322500278
CNIH1,Train,0,0.9382779082896333
SATB2-AS1,Train,0,0.947451503323147
KALRN,Train,1,0.33486162096507305
TRPC1,Train,0,0.5805201549190135
AC005753.1,Train,0,0.9466297681069035
UMODL1-AS1,Train,0,0.9464282734474729
SRSF9,Train,0,0.9391444779082805
AL022329.1,Train,0,0.9465065795390429
TUBA8,Train,0,0.9478584002657289
AL035401.1,Train,0,0.9474220192409878
C11orf71,Train,0,0.9481382138981493
HIST1H2BF,Train,0,0.9464224765974532
AC004494.1,Train,0,0.9481035562969491
SWI5,Train,0,0.929360691644906
UBXN2B,Train,0,0.8738257215486755
AL512452.1,Train,0,0.9467903336772429
AC090360.1,Train,0,0.9480285224520262
MTHFD1L,Train,1,0.3883833804670958
KCNMB4,Train,0,0.9147545216167937
C2CD5,Train,0,0.42023461312962046
AC087893.2,Train,0,0.946713540252648
NDUFV3,Train,0,0.8717142292520955
AL138830.1,Train,0,0.9464290981077412
AL162385.2,Train,0,0.947581585653273
RUNDC3A-AS1,Train,0,0.9473213926376176
ADGRA2,Train,0,0.9471752222377686
LINC02640,Train,0,0.9478432081991489
CD84,Train,0,0.9471006703688215
INKA1,Train,0,0.9465141663531004
POLR1B,Train,0,0.9374807258633119
C5orf34,Train,0,0.9480109348993939
ZNF667,Train,0,0.9363404888028611
NMU,Train,0,0.9401535798652948
AC006504.1,Train,0,0.9475373740384675
DUSP22,Train,0,0.9215994514597121
AC093689.1,Train,0,0.9464633938984975
SLC27A6,Train,0,0.9480975281357231
AC096564.2,Train,0,0.9469326492189066
AC104232.3,Train,0,0.9414672676340433
EDC4,Train,0,0.9375519286574707
LINC00882,Train,0,0.5968954308102543
AC092839.1,Train,0,0.9458371741161882
SYCE2,Train,0,0.9481004900346983
OSCP1,Train,0,0.941963229141164
CFH,Train,0,0.7219700260294208
SCNN1A,Train,0,0.6083446719933056
COL1A2,Train,0,0.6471818152517121
AL353597.1,Train,0,0.9463733496419369
VNN2,Train,0,0.9477442936147773
LINC01170,Train,0,0.9479349153005705
AC002128.2,Train,0,0.9467874096441997
TATDN1,Train,0,0.8077752427341099
AC008555.2,Train,0,0.9471896980057264
AC008543.1,Train,0,0.9424913722220809
XPO5,Train,0,0.9029262472209824
AC003093.1,Train,0,0.9466875663313028
ATG9A,Train,0,0.9453158450098246
AL450992.2,Train,0,0.9472403575578501
CNBD1,Train,0,0.9480282258819053
ANKRD39,Train,0,0.9480817892933501
ST7L,Train,0,0.7748404662894393
ATP13A3,Train,1,0.31953683483115997
NT5C1A,Train,0,0.9465392247245031
TAPT1,Train,0,0.7791985677620625
AL807776.1,Train,0,0.9466508375268585
SLC1A1,Train,0,0.26148039793626104
AP002884.1,Train,0,0.9464703343742503
CMC4,Train,0,0.9481812514191681
AL049840.3,Train,0,0.9476266116102579
AC006213.1,Train,0,0.9466844250935326
NUP93,Train,0,0.8854699268760997
AC007277.1,Train,0,0.9465100483052078
ST3GAL3,Train,0,0.5539407623788465
RAB5C,Train,0,0.9146673800833613
ISCA2,Train,0,0.9481118563845687
AC011990.1,Train,0,0.9468860566381037
SPIN4,Train,0,0.9480432671544011
ALG3,Train,0,0.9481192225936165
AL049780.1,Train,0,0.9481901973312256
DPF3,Train,0,0.9006208911922071
NUP210,Train,0,0.8994703512468387
AC016074.2,Train,0,0.9458757061629105
ATP6V1H,Train,0,0.38559701944945124
SNAPIN,Train,0,0.9481566740998681
RANBP2,Train,0,0.25852961259527224
GRM5-AS1,Train,0,0.946813676545992
AL358937.1,Train,0,0.9478016676353561
AP000755.1,Train,0,0.9465315726763259
SLC36A2,Train,0,0.6580482837109153
GEMIN2,Train,0,0.9449536155383116
DOP1B,Train,0,0.8178346352843265
DNMT1,Train,0,0.9241095194639183
RHOU,Train,0,0.9456287014720848
AC090617.5,Train,0,0.9464371682280002
SAV1,Train,0,0.9197858931383397
CTAGE6,Train,0,0.9464199751029106
NOVA1,Train,0,0.77926577853709
AC093388.1,Train,0,0.9464278491333018
CCDC136,Train,0,0.9480109158919806
DTHD1,Train,0,0.9479144292708007
AC055840.1,Train,0,0.9471831695425356
CNPY2,Train,0,0.8885630490574048
AC027228.1,Train,0,0.9471136318649902
AF131216.1,Train,0,0.9469241892208492
LAMTOR3,Train,0,0.9407971233896056
WDR77,Train,0,0.946516927556093
ARHGAP19,Train,0,0.9351018695094004
INHBB,Train,0,0.9476783460812865
DTX3L,Train,0,0.9445552313731622
POLE4,Train,0,0.9467840879555005
KIF23,Train,0,0.9329511291904924
PARP1,Train,0,0.9391611973870237
EPS8,Train,1,0.4951297470571044
GOLPH3,Train,0,0.5280628849031024
NAGPA-AS1,Train,0,0.9472669089137626
AC011346.1,Train,0,0.8349243834522398
ZNF440,Train,0,0.9180390790390832
TLR1,Train,0,0.9471054194512093
AC116345.3,Train,0,0.9437522937134617
MLH1,Train,0,0.919473435985592
AC016717.2,Train,0,0.9468966181247539
SPOPL,Train,0,0.754472534441141
SMYD1,Train,0,0.946382953867224
TAGLN,Train,0,0.746390092098365
NDUFS6,Train,0,0.9329936186171904
KCMF1,Train,0,0.49879020760256004
FTCDNL1,Train,0,0.8798606199788948
MRPL36,Train,0,0.9477513263949754
AC024084.1,Train,0,0.9479842190636253
CLP1,Train,0,0.9479440035602072
WHRN,Train,0,0.9080649779336455
SETD1B,Train,0,0.9311207168508322
STAB1,Train,0,0.9263483232039206
CCNT2,Train,0,0.6669680576477106
AL450998.2,Train,0,0.9457201392341478
AL158839.1,Train,0,0.9463823253868496
LBH,Train,0,0.9099278444077182
LINGO1,Train,0,0.9477301846870738
MAN2A1,Train,1,0.23331952222047053
B4GAT1,Train,0,0.9466917318043903
FOXE3,Train,0,0.9463902081194728
IGHA1,Train,0,0.9478115206986266
AL031008.1,Train,0,0.946419270214982
CYP1A2,Train,0,0.9464446047393207
RB1-DT,Train,0,0.9476540685053546
GALNT15,Train,0,0.9393052201074787
IL6R-AS1,Train,0,0.9475211384772347
UNC50,Train,0,0.9423678870241454
RNF128,Train,0,0.9228186509641875
RFFL,Train,0,0.6626986086572558
AC092375.2,Train,0,0.9472569173424815
AC067930.3,Train,0,0.9479113828005576
RIMKLA,Train,0,0.9453663405302006
CES1,Train,0,0.9479400116761518
AP1M2,Train,0,0.9403126619843056
VANGL1,Train,0,0.9416983248918123
LINC02688,Train,0,0.9470059095263577
CGNL1,Train,1,0.3166982106849661
LINC02857,Train,0,0.9465092763255718
KIAA1143,Train,0,0.9457876752370645
MRLN,Train,0,0.94786321314289
PTOV1-AS2,Train,0,0.9467627364505772
AC008662.1,Train,0,0.9468331730747224
C9orf72,Train,0,0.9131542920595664
DUSP1,Train,0,0.6629927995155775
PGAM5,Train,0,0.9480088229733952
AC023282.1,Train,0,0.8966768179083201
AC006946.2,Train,0,0.9468704774276209
MT1A,Train,0,0.9468848149444634
KANSL1L,Train,1,0.5064513652430839
UBR1,Train,1,0.10169348342831751
TARDBP,Train,0,0.8812193480151265
RNF26,Train,0,0.9480485458180589
AC135279.4,Train,0,0.946351742049866
LINC02669,Train,0,0.9472538466129895
RETREG1,Train,1,0.3198967702037274
AC073934.1,Train,0,0.9465681059799417
LINC01618,Train,0,0.9479868399466728
AC104072.1,Train,0,0.9470504794629534
ATP6AP2,Train,0,0.8952669916378654
AC044810.2,Train,0,0.9307992263568002
AC021739.4,Train,0,0.9466903095117535
P4HA3,Train,0,0.9455556315790046
LRPPRC,Train,0,0.49440017449964996
FXR1,Train,0,0.5176486294067214
AL645608.4,Train,0,0.9468514655343051
AL034417.2,Train,0,0.9453118049358694
KCNIP4,Train,1,0.12454800054920183
AC004556.3,Train,0,0.9466271058137908
AL353586.1,Train,0,0.9466024950589504
USP6,Train,0,0.9480001366157734
RNPC3,Train,1,0.13923080385649908
ARMH4,Train,0,0.731995598743318
SLC66A2,Train,0,0.7641514397057384
LY86-AS1,Train,0,0.9143389923887906
AC008105.1,Train,0,0.9474536179904033
PDLIM5,Train,1,0.33925281015821174
FAM155A-IT1,Train,0,0.9473711520862976
AC133919.2,Train,0,0.9469232784022934
CNTNAP3C,Train,0,0.9480145846501931
MRPL42,Train,0,0.8820722901029756
TNRC6C,Train,0,0.6191728214841485
CCM2L,Train,0,0.9477386920002318
AC008619.1,Train,0,0.946034511933096
LINC01132,Train,0,0.9471162307838487
ARHGDIB,Train,0,0.9479416506887446
AC006449.2,Train,0,0.9470778353404
ANP32B,Train,0,0.909445955366058
DSG4,Train,0,0.946383437195562
TOX3,Train,1,0.19338117117334447
ZNF564,Train,0,0.9190927506174864
AC087379.2,Train,0,0.9463065504669004
SLC43A3,Train,0,0.9471373287345355
AC018545.1,Train,0,0.946666679002147
CCP110,Train,0,0.9261624576631954
AC010168.2,Train,0,0.9477696448203617
NDC1,Train,0,0.9198674734866231
AC074254.2,Train,0,0.9464805002655989
RALGAPA1,Train,1,0.5050638157731665
AC010359.3,Train,0,0.9439136956757624
BLACAT1,Train,0,0.94797848976509
GRXCR2,Train,0,0.9468897785565438
NEU4,Train,0,0.9477189537703421
AL162258.2,Train,0,0.9481294618054313
SHOC1,Train,0,0.8853329944779085
ZNF626,Train,0,0.8001418189022222
AL354892.1,Train,0,0.9480495568999152
REN,Train,0,0.9470535933090428
MLX,Train,0,0.9468993313615173
HLTF,Train,0,0.8881156172552603
TEX12,Train,0,0.94753001559109
AL096794.1,Train,0,0.9477424896640736
AC006148.1,Train,0,0.9477124689221609
SSC5D,Train,0,0.9467627752762893
SYNJ2BP,Train,0,0.9033519730940996
AL591022.1,Train,0,0.9466475279498432
CTAGE1,Train,0,0.9464330756496304
TRNP1,Train,0,0.9448019294319787
AL109923.1,Train,0,0.9465648836367196
LYRM1,Train,0,0.9254962486715675
RSAD2,Train,0,0.9477560177093377
AC120498.3,Train,0,0.9472126380186041
AL662907.3,Train,0,0.947776799252602
FENDRR,Train,0,0.9466808864103597
SMIM34B,Train,0,0.947306117426863
OR52H1,Train,0,0.9467433734244546
PLCB1-IT1,Train,0,0.946405548717487
LINC02540,Train,0,0.9477189838490797
EDA,Train,0,0.5818848082606826
AC116096.1,Train,0,0.9477444997236311
SPIB,Train,0,0.9470728935330206
SUCO,Train,0,0.7069741906626354
C7orf26,Train,0,0.9427180617698748
SOD2,Train,1,0.1609865244793047
RPIA,Train,0,0.9282572997229557
TFIP11,Train,0,0.9451173365302035
SLC1A5,Train,0,0.9474579603802353
INCA1,Train,0,0.9478944428604169
FAM226B,Train,0,0.9476665333266729
IGBP1-AS1,Train,0,0.9464062316694433
ADIPOR2,Train,0,0.7260963276539606
AL137002.2,Train,0,0.9467281084106727
ECEL1,Train,0,0.9472074130017901
AC113410.4,Train,0,0.947201434997409
LINC01563,Train,0,0.9466071114946539
AL445222.1,Train,0,0.9477939144254393
AC018754.1,Train,0,0.9476171319227183
MYT1L,Train,0,0.9481905272367213
LAPTM5,Train,0,0.9447568360266657
SNHG22,Train,0,0.9133972218313268
AC022167.4,Train,0,0.9463746721823084
AC011467.1,Train,0,0.9467799564061482
MIGA1,Train,0,0.6582531906406466
PURB,Train,0,0.9147586390884478
TMED6,Train,0,0.9480653939629816
CEP162,Train,0,0.6807690695246852
AC004112.1,Train,0,0.9476364160840034
PCDHB5,Train,0,0.9476614013876618
VXN,Train,0,0.9478702363098797
CD101,Train,0,0.9481265973919799
TLE3,Train,0,0.912010168238553
LTB,Train,0,0.9466449023582036
WDR53,Train,0,0.9472520473456373
GABRA1,Train,0,0.9466484851753812
PDZD7,Train,0,0.9480946143395743
KIAA1586,Train,0,0.9470053274812492
NONO,Train,0,0.9207812055085285
ACSBG1,Train,0,0.9474521790600496
OPA3,Train,0,0.8393671013453049
PSG8,Train,0,0.9472232004094583
CAMTA1-DT,Train,0,0.9474409514449823
AC127459.2,Train,0,0.9463605545095332
LRP2,Train,1,0.3195159251297042
NBPF9,Train,0,0.9303305424222097
ZNF609,Train,1,0.5006875550716018
LRRN3,Train,0,0.9470822881254791
TTR,Train,0,0.9465592107493526
TUBGCP5,Train,0,0.8928769732256
TP53AIP1,Train,0,0.946867417759462
VTI1B,Train,0,0.8916462914062424
WSCD2,Train,0,0.9477707553359869
AL033527.3,Train,0,0.9463893114735544
SUPT3H,Train,1,0.5006248588153689
SUGT1,Train,0,0.8625859188791549
CPNE9,Train,0,0.9473731511697397
BLMH,Train,0,0.914597568915197
LINC02395,Train,0,0.9464599563265229
TRNT1,Train,0,0.896172970147902
LINC01558,Train,0,0.9443110000581468
P3H4,Train,0,0.9449070007240274
AL080313.2,Train,0,0.9464465378881921
MVB12A,Train,0,0.9389580649151871
KLF11,Train,0,0.9422315858441184
DUSP23,Train,0,0.9462643408978175
TBC1D25,Train,0,0.9393040275993705
ZNF140,Train,0,0.8951699810977579
LINC01215,Train,0,0.9475283545383926
ATP1B3,Train,1,0.3298718178313715
GRIK5,Train,0,0.9310798828165845
HSPB6,Train,0,0.947809028571783
AC003092.2,Train,0,0.9464132698242715
CDCA7L,Train,0,0.9474031065372135
LAMB3,Train,0,0.9323780295171353
NCAPD3,Train,0,0.934361676796985
AL445183.1,Train,0,0.9465174213011032
IQANK1,Train,0,0.9347928122427491
AC093426.1,Train,0,0.9464452549934129
LINC00235,Train,0,0.9471313737183591
SPOUT1,Train,0,0.9453377062498978
AL590652.1,Train,0,0.9243528915209603
CA12,Train,1,0.27123846726932627
FHL3,Train,0,0.9478258087088769
DIPK1C,Train,0,0.9463603560749502
AL359313.1,Train,0,0.9464248874101164
TUT7,Train,0,0.7286453261600818
CHL1-AS2,Train,0,0.9461570772011153
CLIC6,Train,0,0.9227596496708078
GCNT3,Train,0,0.9469964663654755
FAM81B,Train,0,0.9480173231947248
SPRR3,Train,0,0.9465537216843309
BIK,Train,0,0.9481733778797574
AL391987.4,Train,0,0.946486223728989
RASL10A,Train,0,0.9479574746097438
UBOX5,Train,0,0.9339867809209784
GLTPD2,Train,0,0.9478444709457503
JMJD6,Train,0,0.946961101826708
TENT5D,Train,0,0.9478005639873852
ZNF22,Train,0,0.9467282297970844
SETDB1,Train,0,0.8777091740554983
AC027575.2,Train,0,0.9466604254747901
AL713852.1,Train,0,0.9478085884796595
ABL1,Train,1,0.30010651456786125
TNFSF13B,Train,0,0.9123472058222073
AL160314.2,Train,0,0.9402117359153792
PDIK1L,Train,0,0.9471821920288102
AC104964.4,Train,0,0.9480131126250287
SMAD9,Train,0,0.9345269872861764
MTMR2,Train,0,0.7123381938746042
TRIM71,Train,0,0.9366647811000345
OXA1L,Train,0,0.9309651303589344
HNRNPA0,Train,0,0.9427916359224257
DPH7,Train,0,0.9346861586223941
GRAP,Train,0,0.9478615230325407
RPRD2,Train,1,0.15237734620924673
AC114763.2,Train,0,0.9464985750265901
INTS6L,Train,0,0.9108578040371191
IKBIP,Train,0,0.942029048497957
COL4A2-AS1,Train,0,0.9472221874745937
SCARA5,Train,0,0.9476533479431031
AC111182.1,Train,0,0.9472778334225631
AC062037.2,Train,0,0.9469849462902636
TIMM44,Train,0,0.9198135996268707
LINC01356,Train,0,0.947220674571404
RNU6ATAC35P,Train,0,0.9464018552104745
AC105411.1,Train,0,0.9467450913892765
PRSS53,Train,0,0.9479815498282022
ZBTB8B,Train,0,0.9480853535470595
TMEM109,Train,0,0.9480568865752179
AL162464.2,Train,0,0.9468683565674281
AC136604.3,Train,0,0.9478863366441955
BVES,Train,0,0.9474187430349219
TMED9,Train,0,0.94328343622164
TRARG1,Train,0,0.9464052248522383
AC233702.7,Train,0,0.9465165787810926
AC006116.5,Train,0,0.9474498043358738
LINC02133,Train,0,0.9475865880005537
PEPD,Train,0,0.8097046474234448
SARDH,Train,0,0.9411297708121312
MPHOSPH10,Train,0,0.928232200849655
TMEM37,Train,0,0.9309973671375008
PDK4,Train,1,0.25512104499457255
NDUFA7,Train,0,0.9466685878934091
FAM107B,Train,1,0.4108163590772184
PTGER4,Train,0,0.9471222663447496
LINC01934,Train,0,0.9363557133772413
ANPEP,Train,0,0.6170846086477659
TMEM259,Train,0,0.7475656684260861
CARD8,Train,0,0.8905268027898035
AL117209.1,Train,0,0.9481894500971174
ZNF467,Train,0,0.9467603211090581
AC104699.1,Train,0,0.9475388204043456
AC109322.1,Train,0,0.9472243266845751
RPS27A,Train,0,0.9281987315654404
ACVR2B,Train,0,0.9184593667761228
ANKRD13D,Train,0,0.9258804511043488
ACP1,Train,0,0.9360900689919325
AC002310.1,Train,0,0.9480152312196639
AC092153.1,Train,0,0.9207308564199177
LINC02121,Train,0,0.947084036167957
AP005242.1,Train,0,0.9464118322969215
LINC01344,Train,0,0.9480124010829202
CR936218.2,Train,0,0.9467437278172701
AL022316.1,Train,0,0.9480640427837828
AL109653.3,Train,0,0.9465025151250802
ZSCAN4,Train,0,0.9464268645140227
AC010336.2,Train,0,0.9469835154337024
KCNMA1,Train,0,0.5507672783899087
AL512330.1,Train,0,0.9470462964841597
AC136475.5,Train,0,0.9470577215183238
AL391863.1,Train,0,0.9474024376884975
YDJC,Train,0,0.9481541299241106
PYGL,Train,0,0.9362478968944522
LATS2,Train,0,0.5085519809351087
TTC31,Train,0,0.9428719145976099
MFGE8,Train,0,0.9235642141469492
AC005332.2,Train,0,0.9472776645260311
AL161717.1,Train,0,0.946781366960695
PTPRJ,Train,1,0.4815900071306769
ABCA9,Train,0,0.8790507943431488
PAN3-AS1,Train,0,0.9477721328206301
AC022087.1,Train,0,0.9477343357266724
RCAN1,Train,0,0.32557011004858466
LGALS4,Train,0,0.9479581747423873
SLC34A2,Train,0,0.9452742478011372
ADSSL1,Train,0,0.9481231820447604
AC011471.2,Train,0,0.9474032379002425
C16orf58,Train,0,0.9277791768484237
TRIP12,Train,1,0.41710663049427277
CAMKK1,Train,0,0.9442155264189668
AL008729.1,Train,0,0.9478412738424022
CHKA,Train,0,0.7004134215758651
AC003682.1,Train,0,0.9476140527389274
CLSTN3,Train,0,0.8778612999391769
